,id,text,creator_id,created_on,language_id,activity_id,score,label
834386,950829,"The statement ""An apple is a kind of fruit."" is true because apples contain seeds and are sometimes sweet.",5149,2006-11-14 16:32:02.067159-05,en,27.0,1.0,0
836014,948345,"Another way to say ""Sugar is a kind of food."" is ""One kind of food is sugar.""",5114,2006-11-14 16:31:18.327557-05,en,27.0,1.0,0
836063,948186,"Another way to say ""Wine is a kind of drink."" is ""wine is a drink""",483,2006-11-14 16:31:15.637863-05,en,27.0,1.0,0
837973,944985,a table is a kind of furniture.,5060,2006-11-14 16:30:20.194911-05,en,27.0,3.0,0
848475,931920,You can not watch TV unless you turn on the TV.,3834,2006-11-14 16:26:28.927706-05,en,27.0,1.0,1
848683,931781,"The fact ""a row is a kind of fight. some kinds of fights are crimes."" is illustrated with the story:1. Milton and Dominic had a row.2. The neighbors called the police.3. Milton and Dominic were arrested for disturbing the peace.",3834,2006-11-14 16:26:26.611672-05,en,27.0,1.0,0
850473,929382,Employers must provide reasonable accommodations to qualified individuals with psychiatric disabilities unless doing so would cause an undue burden.,393,2006-11-14 16:25:44.5879-05,en,27.0,1.0,1
851586,927992,Tiramisu is a kind of dessert.,3822,2006-11-14 16:25:19.81808-05,en,27.0,1.0,0
852105,927390,A contract is not legally valid unless it has been signed by all parties involved.,3834,2006-11-14 16:25:09.502985-05,en,27.0,1.0,1
852533,926868,"The fact ""The work ""lock"" usually refers to a mechanical device that secures a door.  An object called a ""key"" is used to control a lock's function.  When the lock is active, the door cannot be opened.  When the key is inserted and turned, the lock is inactivated and the door can be opened."" is illustrated with the story:1. Bambi needed to get her suitcase out of the storage shed.2. The door to the storage shed was locked.3. Bambi did not have the key to open the lock so she could not get in.4. Bambi called a locksmith who made her a new key for the lock.5. With the key Bambi was able to unlock the door and retrieve her suitcase from inside the storage shed.",3834,2006-11-14 16:25:00.149621-05,en,27.0,1.0,1
853366,925727,a bedroom is a kind of room,4829,2006-11-14 16:24:40.372146-05,en,27.0,1.0,0
853483,925680,a mutt is another name for a dog which is a kind of pet,4829,2006-11-14 16:24:39.555742-05,en,27.0,1.0,0
853617,925422,Melon is a kind of fruit.,3822,2006-11-14 16:24:35.035604-05,en,27.0,1.0,0
853642,925449,wind is a kind of weather,4829,2006-11-14 16:24:35.485335-05,en,27.0,1.0,0
853940,925021,"Another way to say ""A bird is a animal"" is ""A bird is a kind of animal.""",3822,2006-11-14 16:24:27.781208-05,en,27.0,1.0,0
853947,925052,"To understand the event ""George fought in a revolution."", it is important to know that A revolution is a kind of war.",4670,2006-11-14 16:24:28.323149-05,en,27.0,1.0,0
855568,923003,marriage is a kind of contract,4806,2006-11-14 16:23:52.886337-05,en,27.0,1.0,0
856535,921857,smog is a kind of polluted air,4636,2006-11-14 16:23:32.866192-05,en,27.0,1.0,0
856536,921858,a rabbit is a kind of pet,4636,2006-11-14 16:23:32.882864-05,en,27.0,1.0,0
858272,919294,"To understand the event ""Dave shot a duck."", it is important to know that A duck is a kind of water fowl",4742,2006-11-14 16:22:48.47567-05,en,27.0,1.0,0
859778,916807,a piano is a kind of musical instrument,4670,2006-11-14 16:22:03.51906-05,en,27.0,1.0,0
859821,916859,"To understand the event ""Dave shot a duck."", it is important to know that A duck is a kind of bird",4670,2006-11-14 16:22:04.435569-05,en,27.0,1.0,0
862221,913106,Brass is a kind of metal.,36,2006-11-14 16:20:58.604034-05,en,5.0,3.0,0
862223,913109,Iron is a kind of metal.,36,2006-11-14 16:20:58.654014-05,en,5.0,1.0,0
862224,913110,Gold is a kind of metal.,36,2006-11-14 16:20:58.670688-05,en,5.0,1.0,0
862225,913112,Silver is a kind of metal.,36,2006-11-14 16:20:58.704003-05,en,5.0,1.0,0
862309,913096,A flounder is a kind of fish.,36,2006-11-14 16:20:58.437457-05,en,5.0,1.0,0
865965,907055,"To understand the event ""Mary had a bagel for breakfast."", it is important to know that A bagel is a kind of roll",3286,2006-11-14 16:19:12.918793-05,en,27.0,1.0,0
865969,907059,"To understand the event ""Dave shot a duck."", it is important to know that A duck is a kind of bird called waterfowl",3286,2006-11-14 16:19:12.985415-05,en,27.0,1.0,0
866047,906939,"The statement ""You are likely to find a fungus in blue cheese"" is true because Blue cheese is a kind of cheese made by the action of a fungus on milk.",3400,2006-11-14 16:19:10.888741-05,en,27.0,1.0,0
866326,906418,"To understand the event ""Sarah went horseback riding."", it is important to know that A horse is a kind of animal.",4420,2006-11-14 16:19:00.110152-05,en,27.0,1.0,0
867638,904487,"Another way to say ""trout is a kind of fish"" is ""A trout is a fish.""",4361,2006-11-14 16:18:25.574014-05,en,27.0,1.0,0
869354,901953,There is not much point setting colours unless you have a colour screen or a colour plotter.,393,2006-11-14 16:17:41.728509-05,en,27.0,1.0,1
871686,897993,A maple is a kind of tree.,4208,2006-11-14 16:16:29.885432-05,en,27.0,3.0,0
873060,895326,"To understand the event ""Jesse ate a bowl of spaghetti for dinner."", it is important to know that Spaghetti is a kind of pasta.",2273,2006-11-14 16:15:43.955838-05,en,27.0,1.0,0
875758,891354,"To understand the event ""Joe made some popcorn."", it is important to know that Popcorn is a kind of food",3919,2006-11-14 16:14:33.595808-05,en,27.0,1.0,0
879540,885958,"To understand the event ""Brian likes animals.  Brian has a turtle as a pet."", it is important to know that a turtle is a kind of reptile",3861,2006-11-14 16:13:00.284345-05,en,27.0,1.0,0
879592,886019,A lollipop is a kind of candy.,3822,2006-11-14 16:13:01.350654-05,en,27.0,1.0,0
879726,885802,Poker is a kind of card game.,3822,2006-11-14 16:12:57.6686-05,en,27.0,1.0,0
879810,885667,Snickers is a kind of candy bar.,3822,2006-11-14 16:12:55.302569-05,en,27.0,1.0,0
879865,885459,Clam chowder is a kind of soup.,3822,2006-11-14 16:12:51.712335-05,en,27.0,1.0,0
879880,885550,Turning a door knob will open the door unless it is locked.,3859,2006-11-14 16:12:53.35379-05,en,27.0,1.0,1
880204,885193,"Felt is a kind of thick, soft fabric.",3822,2006-11-14 16:12:47.124334-05,en,27.0,1.0,0
882145,882913,"The statement ""firearm is a kind of weapon"" helps answer the question ""What tool can I use to attack someone?""",3834,2006-11-14 16:12:04.290993-05,en,27.0,1.0,0
882378,882571,Mastercard is a kind of credit card.,3822,2006-11-14 16:11:58.395259-05,en,27.0,1.0,0
882421,882621,A beanbag chair is a kind of chair without legs.,3822,2006-11-14 16:11:59.253426-05,en,27.0,1.0,0
882571,882400,"To understand the event ""Mary had a bagel for breakfast."", it is important to know that A bagel is a kind of food.",3822,2006-11-14 16:11:55.40597-05,en,27.0,1.0,0
882836,882096,"Another way to say ""An hourglass is a kind of clock."" is ""another kind of clock is an hourglass""",3595,2006-11-14 16:11:50.071555-05,en,27.0,1.0,0
883315,881603,"The statement ""A long time ago, soldiers fought with swords"" helps answer the question ""What is a kind of weapon soldiers use?""",3822,2006-11-14 16:11:41.443382-05,en,27.0,1.0,0
885490,878023,"The statement ""a mosquito is a kind of insect"" is true because a mosquito has 3 body parts and six legs.",3713,2006-11-14 16:10:39.403005-05,en,27.0,1.0,0
885783,877485,Difference between a toy car and a hose: a hose is a kind of garden tool.,3713,2006-11-14 16:10:29.882534-05,en,27.0,1.0,0
888293,873505,"The statement ""a car is a kind of motor vehicle"" is true because Cars have engines",3689,2006-11-14 16:09:20.445617-05,en,27.0,1.0,0
888932,872662,trout is a kind of fish,3400,2006-11-14 16:09:05.753311-05,en,27.0,1.0,0
889772,871560,"To understand the event ""I brought a can of beer from the local shop.  Later I drank the can of beer while watching the TV."", it is important to know that Beer is a kind of alchohol",3664,2006-11-14 16:08:46.352822-05,en,27.0,1.0,0
890299,870771,a ladybug is a kind of beetle,3400,2006-11-14 16:08:32.56723-05,en,27.0,1.0,0
890303,870775,a bumblebee is a kind of bee,3400,2006-11-14 16:08:32.633901-05,en,27.0,1.0,0
890306,870778,a honeybee is a kind of bee,3400,2006-11-14 16:08:32.683845-05,en,27.0,1.0,0
892017,868492,"To understand the event ""Fred was playing in a chess tournament.  Fred beat his opponent in seven moves."", it is important to know that Chess is a kind of board game.",3618,2006-11-14 16:07:53.364061-05,en,27.0,1.0,0
893589,866515,A goldfish is a kind of fish.,3593,2006-11-14 16:07:18.141501-05,en,27.0,1.0,0
893907,865805,"Another way to say ""An hourglass is a kind of clock."" is ""sort of""",3217,2006-11-14 16:07:05.851363-05,en,27.0,1.0,0
894114,865627,"To understand the event ""Brock and David ate all the ice cream."", it is important to know that Ice cream is a kind of food",3574,2006-11-14 16:07:02.861179-05,en,27.0,1.0,0
894707,864619,"The statement ""A wardrobe is a kind of closet."" is true because Both are places to store clothing, but a wardrobe is furniture while a closet is a room in a building.",3561,2006-11-14 16:06:45.446605-05,en,27.0,1.0,0
895626,863211,"To understand the event ""Dave shot a duck."", it is important to know that A duck is a kind of bird.",2536,2006-11-14 16:06:20.880039-05,en,27.0,1.0,0
895891,862729,"Another way to say ""a mosquito is a kind of insect"" is ""one kind of insect is a mosquito""",3523,2006-11-14 16:06:12.481692-05,en,27.0,1.0,0
896561,861602,beef is a kind of meat,3502,2006-11-14 16:05:52.582854-05,en,27.0,10.0,0
898710,858004,chowder is a kind of soup,2970,2006-11-14 16:04:50.084416-05,en,27.0,2.0,0
898929,857434,"The fact ""Whiskey is a kind of distilled beverage"" is illustrated with the story:1. A fermented mash of grain is heated until it boils.2. The steam from the boiling mash is allowed to cool.3. As the steam cools it condenses into a liquid.4. The liquid is whiskey.",3350,2006-11-14 16:04:40.302449-05,en,27.0,1.0,0
899096,857294,"Another way to say ""A house is a kind of building."" is ""one kind of building is a house""",3263,2006-11-14 16:04:37.754451-05,en,27.0,1.0,0
899589,856392,"Another way to say ""An apple is a kind of fruit."" is ""An apple is a fruit that grows on an apple tree.""",3,2006-11-14 16:04:22.002733-05,en,27.0,1.0,0
899717,856173,"Another way to say ""Purple is violet"" is ""Violet is a kind of purple.""",3373,2006-11-14 16:04:18.179803-05,en,27.0,1.0,0
899745,856204,"Another way to say ""A mouse is a rodent"" is ""There is a kind of rodent called a mouse.""",3373,2006-11-14 16:04:18.82969-05,en,27.0,1.0,0
899752,856217,"To understand the event ""Sarah went horseback riding."", it is important to know that A horse is a kind of domesticated animal.",3373,2006-11-14 16:04:19.054717-05,en,27.0,1.0,0
900720,854547,"Another way to say ""An ache is a kind of pain."" is ""one kind of pain is an ache""",2901,2006-11-14 16:03:50.149678-05,en,27.0,1.0,0
901264,853465,"To understand the event ""Joe had a toothache.  The dentist removed Joe's damaged tooth."", it is important to know that A dentist is a kind of doctor who works on teeth.",3320,2006-11-14 16:03:30.940138-05,en,27.0,1.0,0
901607,852689,a tooth  is a kind of bone,3219,2006-11-14 16:03:17.772149-05,en,5.0,1.0,0
901760,852259,"The fact ""Sweet is a kind of taste"" is illustrated with the story:1. Linda wanted to eat something sweet.2. She bought a candy bar.3. She ate it.4. She enjoyed the sweet taste.",3284,2006-11-14 16:03:10.282802-05,en,27.0,1.0,0
902729,850646,spaghetti is a kind of pasta,2970,2006-11-14 16:02:42.36784-05,en,27.0,1.0,0
905082,846667,"To understand the event ""Susan practiced playing the piano."", it is important to know that A piano is a kind of instrument",3149,2006-11-14 16:01:22.792979-05,en,27.0,1.0,0
906950,843710,"Another way to say ""firearm is a kind of weapon"" is ""One kind of weapon is a firearm""",3068,2006-11-14 16:00:06.821636-05,en,27.0,1.0,0
908835,839897,"Another way to say ""An ache is a kind of pain."" is ""one type of pain is an ache""",2336,2006-11-14 15:58:57.698525-05,en,27.0,1.0,0
908878,839765,"Another way to say ""You can use an alto to sing"" is ""An alto is a kind of singing voice.""",3006,2006-11-14 15:58:55.34908-05,en,27.0,1.0,0
909231,839213,"The statement ""Something you find under a desk is legs"" is true because Legs support a desk so it isn't to low for a human to sit at and so it is off the ground.",2666,2006-11-14 15:58:45.953514-05,en,27.0,1.0,1
909632,838480,"Another way to say ""A Palm is a kind of PDA"" is ""A Palm Pilot is one brand of Personal Digital Assistant.""",36,2006-11-14 15:58:33.017279-05,en,27.0,1.0,0
910198,837429,"Another way to say ""dental care is a kind of health care"" is ""one kind of health care is dental care.""",2901,2006-11-14 15:58:14.851088-05,en,27.0,1.0,0
910210,837242,A bass is a kind of fish.  Fish live in water.,2609,2006-11-14 15:58:11.688738-05,en,27.0,1.0,0
911494,835188,"Another way to say ""dental care is a kind of health care"" is ""Health care inludes dental care""",2903,2006-11-14 15:57:35.564812-05,en,27.0,1.0,0
913194,832255,"Another way to say ""Whiskey is a kind of distilled beverage"" is ""Whiskey is a concentrated alcoholic drink.""",2824,2006-11-14 15:56:43.659212-05,en,27.0,1.0,0
913561,831421,"Another way to say ""A piano is a musical instrument."" is ""A piano is a kind of musical instrument.""",2782,2006-11-14 15:56:29.136929-05,en,27.0,1.0,0
913565,831454,"Another way to say ""Aerobics is a kind of exercise"" is ""One kind of exercise is called aerobics.""",2752,2006-11-14 15:56:29.686768-05,en,27.0,1.0,0
913593,831303,"To understand the event ""Jeehan cooked some curry."", it is important to know that Curry is a kind of food associated with India.",2796,2006-11-14 15:56:27.1041-05,en,27.0,1.0,0
